user_id,book_id,stay_time,scroll_depth,timestamp,purchased,rented,label,title,author,genre,price
39,B3473,163,95,2025-08-23 16:04:51,1,1,1,책 제목 960,정세랑,로맨스,10489
30,B2569,80,29,2025-08-12 03:14:27,0,0,0,책 제목 430,공지영,로맨스,24244
32,B8701,140,97,2025-08-22 08:03:20,1,0,1,책 제목 400,무라카미 하루키,소설,24151
3,B7247,70,27,2025-08-01 21:39:54,0,0,0,책 제목 837,공지영,철학,22282
37,B2824,63,17,2025-08-08 14:48:59,0,0,0,책 제목 98,공지영,SF,14920
29,B1558,71,47,2025-08-30 15:22:51,0,0,0,책 제목 234,베르나르 베르베르,로맨스,22771
25,B8572,235,85,2025-08-17 10:08:17,1,0,1,책 제목 585,조정래,SF,22289
74,B7285,250,99,2025-08-16 13:07:56,1,0,1,책 제목 864,조정래,철학,22595
81,B4337,274,87,2025-08-14 17:31:33,1,1,1,책 제목 851,공지영,자기계발,15083
67,B6097,184,98,2025-08-12 23:00:37,1,0,1,책 제목 921,공지영,자기계발,24626
34,B1257,241,71,2025-08-14 17:08:15,1,0,1,책 제목 850,조정래,추리,20553
24,B9688,48,46,2025-08-21 14:05:27,0,0,0,책 제목 258,무라카미 하루키,SF,11709
34,B4987,64,48,2025-08-22 02:39:08,0,0,0,책 제목 649,공지영,추리,10404
44,B3633,244,95,2025-08-15 21:23:34,1,0,1,책 제목 484,히가시노 게이고,소설,16361
5,B8090,62,8,2025-08-27 02:36:43,0,0,0,책 제목 979,베르나르 베르베르,철학,18890
67,B3416,264,75,2025-08-22 10:46:47,1,0,1,책 제목 732,공지영,역사,13841
27,B7426,252,82,2025-08-19 21:57:04,1,0,1,책 제목 323,공지영,역사,14603
97,B3884,97,14,2025-08-29 02:13:20,0,0,0,책 제목 293,한강,소설,18093
68,B4672,12,24,2025-08-11 11:05:23,0,0,0,책 제목 371,한강,철학,19301
29,B3194,103,95,2025-08-15 11:42:55,1,1,1,책 제목 971,히가시노 게이고,소설,19449
21,B4016,199,82,2025-08-24 17:25:27,1,1,1,책 제목 111,정세랑,철학,21996
34,B1167,138,99,2025-08-22 18:04:50,1,1,1,책 제목 115,정세랑,추리,14268
57,B6013,183,74,2025-08-25 15:38:05,1,1,1,책 제목 553,김훈,로맨스,13760
37,B3840,23,7,2025-08-05 03:32:29,0,0,0,책 제목 85,조정래,SF,22809
66,B3981,46,49,2025-08-27 23:32:14,0,0,0,책 제목 551,히가시노 게이고,역사,11283
58,B7792,78,33,2025-08-10 11:46:13,0,0,0,책 제목 343,김훈,에세이,22679
90,B2972,107,87,2025-08-08 11:48:16,1,0,1,책 제목 540,공지영,로맨스,19206
26,B4065,64,49,2025-08-22 07:10:20,0,0,0,책 제목 225,공지영,철학,13339
12,B2759,134,70,2025-08-13 15:28:21,1,0,1,책 제목 3,김훈,소설,21835
43,B6130,95,40,2025-08-03 11:07:34,0,0,0,책 제목 108,조정래,역사,19377
47,B2620,45,30,2025-08-10 17:24:28,0,0,0,책 제목 950,한강,로맨스,11410
29,B4001,85,38,2025-08-26 18:23:37,0,0,0,책 제목 846,히가시노 게이고,로맨스,20139
32,B7891,284,81,2025-08-12 10:20:26,1,1,1,책 제목 679,무라카미 하루키,역사,18622
47,B3833,77,8,2025-08-02 17:22:20,0,0,0,책 제목 705,정세랑,로맨스,20437
17,B5126,53,11,2025-08-08 01:56:36,0,0,0,책 제목 544,베르나르 베르베르,추리,11847
97,B8386,255,93,2025-08-21 09:16:09,1,0,1,책 제목 447,조정래,로맨스,15213
46,B3472,7,48,2025-08-09 02:38:51,0,0,0,책 제목 600,베르나르 베르베르,SF,12460
47,B4938,234,80,2025-08-18 06:04:01,1,1,1,책 제목 929,김훈,SF,19963
18,B9789,100,95,2025-08-23 02:43:37,1,1,1,책 제목 948,무라카미 하루키,추리,12646
57,B7602,129,98,2025-08-02 06:29:39,1,1,1,책 제목 62,정세랑,역사,12173
81,B6800,40,18,2025-08-24 14:27:26,0,0,0,책 제목 354,공지영,에세이,22654
9,B3523,285,98,2025-08-29 04:03:48,1,1,1,책 제목 637,한강,역사,10074
30,B7796,18,29,2025-08-25 23:41:40,0,0,0,책 제목 980,한강,추리,18422
11,B6701,44,0,2025-08-26 01:47:38,0,0,0,책 제목 182,베르나르 베르베르,자기계발,13342
51,B4720,63,41,2025-08-01 08:47:09,0,0,0,책 제목 559,공지영,역사,14811
29,B6604,89,30,2025-08-28 09:12:06,0,0,0,책 제목 181,무라카미 하루키,자기계발,19786
13,B5621,29,43,2025-08-26 12:05:31,0,0,0,책 제목 32,조정래,철학,23913
65,B9931,132,70,2025-08-17 06:05:30,1,1,1,책 제목 285,김훈,소설,15732
76,B7835,97,24,2025-08-02 12:04:11,0,0,0,책 제목 326,한강,소설,16041
8,B9407,100,95,2025-08-28 01:38:03,1,1,1,책 제목 82,조정래,자기계발,10933
58,B8857,260,90,2025-08-16 19:56:03,1,1,1,책 제목 530,공지영,철학,20700
56,B1790,262,97,2025-08-10 19:23:25,1,1,1,책 제목 326,정세랑,소설,12887
28,B5527,68,28,2025-08-03 23:25:37,0,0,0,책 제목 191,무라카미 하루키,소설,16163
96,B8441,96,26,2025-08-07 22:49:37,0,0,0,책 제목 195,조정래,에세이,15984
61,B3489,171,87,2025-08-13 23:06:02,1,1,1,책 제목 323,정세랑,추리,14204
30,B2011,159,87,2025-08-16 13:20:27,1,1,1,책 제목 404,히가시노 게이고,역사,20971
13,B2103,176,84,2025-08-26 21:51:13,1,0,1,책 제목 419,김훈,에세이,11138
91,B1982,54,22,2025-08-12 18:29:32,0,0,0,책 제목 987,공지영,역사,19284
56,B1817,94,38,2025-08-08 02:14:00,0,0,0,책 제목 49,조정래,철학,23348
61,B2234,154,78,2025-08-23 23:58:38,1,1,1,책 제목 549,공지영,소설,18078
35,B9820,289,97,2025-08-06 08:33:05,1,1,1,책 제목 931,한강,SF,15105
6,B3904,72,34,2025-08-25 19:51:14,0,0,0,책 제목 131,한강,철학,12094
59,B6298,231,92,2025-08-19 00:19:56,1,1,1,책 제목 212,조정래,소설,18770
92,B4104,110,79,2025-08-03 09:09:28,1,1,1,책 제목 617,베르나르 베르베르,역사,20829
47,B2162,65,27,2025-08-24 05:09:49,0,0,0,책 제목 746,한강,SF,20694
21,B8876,152,92,2025-08-03 06:56:15,1,1,1,책 제목 89,조정래,로맨스,20808
17,B5063,62,13,2025-08-30 15:59:06,0,0,0,책 제목 774,조정래,소설,19257
27,B6263,40,24,2025-08-13 08:39:39,0,0,0,책 제목 276,김훈,역사,13681
49,B7645,268,91,2025-08-13 15:36:55,1,0,1,책 제목 505,한강,에세이,16256
86,B5451,66,28,2025-08-12 04:55:21,0,0,0,책 제목 899,한강,자기계발,14109
71,B6162,100,77,2025-08-19 07:11:14,1,0,1,책 제목 359,공지영,SF,21595
67,B8156,240,73,2025-08-03 21:30:31,1,0,1,책 제목 533,조정래,SF,22940
75,B8814,168,75,2025-08-05 11:47:56,1,1,1,책 제목 876,정세랑,추리,14648
30,B1136,82,24,2025-08-16 17:29:50,0,0,0,책 제목 970,한강,철학,16533
6,B4584,288,92,2025-08-30 17:55:15,1,0,1,책 제목 126,공지영,소설,16871
16,B8409,223,71,2025-08-26 19:18:43,1,0,1,책 제목 340,김훈,로맨스,15818
44,B2035,84,29,2025-08-16 08:20:59,0,0,0,책 제목 895,히가시노 게이고,역사,13491
15,B4168,276,82,2025-08-24 00:34:11,1,0,1,책 제목 318,조정래,추리,12137
24,B9250,54,15,2025-08-06 21:03:20,0,0,0,책 제목 164,베르나르 베르베르,소설,16539
36,B8450,58,47,2025-08-13 14:06:39,0,0,0,책 제목 443,베르나르 베르베르,SF,10877
77,B6297,221,90,2025-08-14 10:15:52,1,0,1,책 제목 627,공지영,추리,23139
95,B1522,289,72,2025-08-02 23:34:37,1,1,1,책 제목 873,베르나르 베르베르,역사,10446
32,B9626,219,90,2025-08-28 15:55:37,1,0,1,책 제목 342,무라카미 하루키,자기계발,19759
51,B2571,167,95,2025-08-16 13:30:13,1,1,1,책 제목 400,조정래,SF,20793
1,B9103,43,41,2025-08-17 17:03:11,0,0,0,책 제목 131,히가시노 게이고,로맨스,24849
18,B6070,21,16,2025-08-03 00:37:17,0,0,0,책 제목 95,정세랑,로맨스,21998
80,B6359,40,42,2025-08-23 14:21:52,0,0,0,책 제목 99,김훈,자기계발,19063
100,B9779,194,97,2025-08-12 23:16:26,1,1,1,책 제목 11,정세랑,자기계발,18682
69,B5941,255,96,2025-08-07 17:38:24,1,1,1,책 제목 596,정세랑,역사,19221
67,B5806,228,94,2025-08-12 09:25:46,1,0,1,책 제목 448,공지영,로맨스,22221
90,B5452,183,95,2025-08-10 02:30:35,1,1,1,책 제목 622,정세랑,역사,10160
82,B6921,116,93,2025-08-18 08:55:48,1,1,1,책 제목 917,정세랑,철학,12866
9,B3466,21,36,2025-08-08 12:44:20,0,0,0,책 제목 91,김훈,자기계발,19945
27,B1499,210,77,2025-08-22 03:12:57,1,0,1,책 제목 314,김훈,에세이,13727
76,B8101,22,46,2025-08-17 02:11:17,0,0,0,책 제목 777,조정래,자기계발,23368
26,B4740,74,43,2025-08-24 19:15:47,0,0,0,책 제목 28,정세랑,역사,11563
17,B7739,207,90,2025-08-22 18:56:22,1,0,1,책 제목 52,히가시노 게이고,철학,20623
94,B9742,75,20,2025-08-29 08:33:40,0,0,0,책 제목 401,조정래,에세이,20078
94,B7174,217,84,2025-08-29 01:40:07,1,0,1,책 제목 535,공지영,추리,10262
30,B2376,222,79,2025-08-05 20:42:42,1,1,1,책 제목 164,공지영,SF,24162
83,B9025,293,77,2025-08-26 06:22:06,1,1,1,책 제목 680,한강,역사,17263
39,B8685,256,95,2025-08-20 11:29:38,1,1,1,책 제목 844,히가시노 게이고,철학,20318
50,B3373,157,74,2025-08-22 23:11:23,1,1,1,책 제목 569,히가시노 게이고,추리,19533
30,B4107,64,49,2025-08-13 14:57:59,0,0,0,책 제목 17,베르나르 베르베르,에세이,11331
38,B3335,47,34,2025-08-21 07:01:53,0,0,0,책 제목 627,베르나르 베르베르,역사,20469
22,B2676,86,15,2025-08-06 04:24:35,0,0,0,책 제목 182,한강,에세이,14235
85,B4409,15,21,2025-08-14 18:14:38,0,0,0,책 제목 168,김훈,로맨스,12825
45,B4130,68,30,2025-08-11 18:41:50,0,0,0,책 제목 355,정세랑,역사,24792
79,B2055,152,79,2025-08-03 05:37:49,1,0,1,책 제목 17,히가시노 게이고,SF,21788
92,B6255,66,37,2025-08-07 15:47:37,0,0,0,책 제목 843,조정래,자기계발,18824
66,B9361,96,23,2025-08-04 13:40:44,0,0,0,책 제목 657,히가시노 게이고,소설,24408
31,B7133,39,36,2025-08-07 09:47:00,0,0,0,책 제목 1000,정세랑,역사,23969
37,B7017,33,13,2025-08-28 20:36:07,0,0,0,책 제목 492,한강,자기계발,17422
19,B9372,224,87,2025-08-05 16:50:45,1,0,1,책 제목 803,공지영,역사,16106
11,B9490,76,13,2025-08-21 04:41:59,0,0,0,책 제목 790,무라카미 하루키,에세이,22911
48,B3257,15,5,2025-08-30 07:06:36,0,0,0,책 제목 685,베르나르 베르베르,소설,13990
98,B1340,167,95,2025-08-18 15:19:42,1,1,1,책 제목 125,정세랑,소설,22258
92,B2221,19,0,2025-08-02 21:41:26,0,0,0,책 제목 519,한강,자기계발,16144
81,B5755,94,20,2025-08-07 02:29:00,0,0,0,책 제목 255,베르나르 베르베르,철학,21609
4,B4520,45,4,2025-08-16 01:56:10,0,0,0,책 제목 582,히가시노 게이고,소설,17759
98,B7593,43,6,2025-08-21 03:55:15,0,0,0,책 제목 340,조정래,에세이,11587
69,B3689,206,87,2025-08-21 03:51:28,1,0,1,책 제목 223,베르나르 베르베르,소설,12402
90,B1192,52,42,2025-08-28 00:53:58,0,0,0,책 제목 887,김훈,에세이,19727
73,B6181,257,86,2025-08-07 21:09:17,1,1,1,책 제목 223,히가시노 게이고,자기계발,24570
91,B2449,78,1,2025-08-10 04:56:55,0,0,0,책 제목 89,공지영,자기계발,13611
46,B3736,55,8,2025-08-11 08:29:46,0,0,0,책 제목 516,정세랑,자기계발,13380
63,B7696,188,71,2025-08-13 00:25:47,1,0,1,책 제목 412,김훈,철학,15543
73,B2084,255,84,2025-08-04 19:33:58,1,0,1,책 제목 223,정세랑,철학,20693
31,B6939,171,77,2025-08-03 05:10:20,1,0,1,책 제목 311,정세랑,추리,16132
70,B8782,39,22,2025-08-28 19:16:11,0,0,0,책 제목 335,무라카미 하루키,소설,13483
79,B9637,103,76,2025-08-14 21:05:51,1,1,1,책 제목 435,한강,SF,20750
34,B4894,89,25,2025-08-21 15:36:50,0,0,0,책 제목 694,공지영,로맨스,14635
67,B8770,204,77,2025-08-20 12:37:03,1,1,1,책 제목 839,한강,에세이,22478
65,B7711,262,72,2025-08-02 11:05:10,1,0,1,책 제목 291,한강,역사,13674
46,B5537,107,77,2025-08-18 09:51:54,1,1,1,책 제목 238,한강,에세이,15944
6,B5195,27,15,2025-08-10 12:33:25,0,0,0,책 제목 689,한강,에세이,23284
89,B3590,122,74,2025-08-27 14:09:56,1,0,1,책 제목 798,한강,소설,20916
35,B6662,67,36,2025-08-25 11:07:20,0,0,0,책 제목 923,김훈,소설,19689
49,B2972,152,81,2025-08-26 17:26:49,1,0,1,책 제목 218,공지영,로맨스,15791
89,B1502,35,49,2025-08-06 06:12:57,0,0,0,책 제목 377,베르나르 베르베르,에세이,17641
69,B3532,47,25,2025-08-19 01:09:26,0,0,0,책 제목 485,조정래,역사,24245
19,B7147,81,19,2025-08-17 04:36:02,0,0,0,책 제목 366,베르나르 베르베르,추리,12692
92,B7723,70,47,2025-08-25 17:28:41,0,0,0,책 제목 946,베르나르 베르베르,로맨스,14459
80,B8001,169,93,2025-08-05 19:49:38,1,1,1,책 제목 801,무라카미 하루키,역사,11124
45,B4338,20,36,2025-08-17 09:21:24,0,0,0,책 제목 585,김훈,SF,20190
13,B8157,13,21,2025-08-01 12:57:18,0,0,0,책 제목 133,무라카미 하루키,로맨스,21268
15,B3282,126,91,2025-08-18 04:55:16,1,0,1,책 제목 455,한강,자기계발,23993
76,B2624,67,8,2025-08-10 00:41:20,0,0,0,책 제목 875,히가시노 게이고,SF,14320
40,B5230,39,48,2025-08-29 16:25:00,0,0,0,책 제목 784,히가시노 게이고,에세이,16196
45,B4245,14,22,2025-08-06 00:39:12,0,0,0,책 제목 916,한강,SF,10138
65,B7260,95,38,2025-08-06 14:48:07,0,0,0,책 제목 723,베르나르 베르베르,철학,12508
22,B4432,291,75,2025-08-12 07:41:20,1,0,1,책 제목 213,김훈,추리,17848
8,B4403,32,4,2025-08-12 17:46:31,0,0,0,책 제목 15,한강,소설,11812
23,B2505,69,46,2025-08-13 12:36:09,0,0,0,책 제목 822,한강,소설,19196
60,B2636,20,1,2025-08-01 16:56:49,0,0,0,책 제목 333,정세랑,로맨스,16018
86,B7275,265,72,2025-08-03 14:23:25,1,1,1,책 제목 180,베르나르 베르베르,자기계발,16439
83,B6732,261,74,2025-08-04 09:16:15,1,0,1,책 제목 598,베르나르 베르베르,추리,11524
22,B9054,284,87,2025-08-10 22:22:38,1,1,1,책 제목 50,무라카미 하루키,자기계발,11256
6,B9331,43,3,2025-08-22 17:33:51,0,0,0,책 제목 268,한강,에세이,15724
92,B7737,48,30,2025-08-19 12:53:02,0,0,0,책 제목 563,김훈,SF,22417
36,B8832,18,10,2025-08-25 00:18:42,0,0,0,책 제목 510,김훈,철학,16460
4,B1301,83,5,2025-08-15 21:50:20,0,0,0,책 제목 567,조정래,로맨스,10444
14,B5753,16,6,2025-08-19 07:03:42,0,0,0,책 제목 12,조정래,추리,19637
92,B3601,200,99,2025-08-23 07:47:34,1,0,1,책 제목 686,베르나르 베르베르,SF,16543
97,B6210,98,25,2025-08-21 11:14:54,0,0,0,책 제목 12,한강,로맨스,23081
56,B6955,205,88,2025-08-19 16:52:32,1,1,1,책 제목 182,무라카미 하루키,추리,12180
55,B9543,172,76,2025-08-09 12:12:02,1,1,1,책 제목 123,정세랑,추리,23861
38,B2076,258,95,2025-08-26 19:13:00,1,1,1,책 제목 615,무라카미 하루키,역사,12071
40,B6703,45,47,2025-08-20 14:13:52,0,0,0,책 제목 219,한강,로맨스,22448
12,B9818,52,30,2025-08-24 10:48:11,0,0,0,책 제목 822,무라카미 하루키,로맨스,18402
9,B3758,14,43,2025-08-27 16:17:24,0,0,0,책 제목 924,김훈,철학,15353
43,B8414,161,98,2025-08-29 10:14:30,1,1,1,책 제목 681,무라카미 하루키,철학,24490
29,B3805,29,41,2025-08-29 14:58:59,0,0,0,책 제목 372,히가시노 게이고,에세이,18884
49,B9416,50,36,2025-08-22 18:50:26,0,0,0,책 제목 895,히가시노 게이고,추리,16363
86,B6464,213,84,2025-08-17 07:53:28,1,0,1,책 제목 619,한강,로맨스,13510
4,B1615,13,2,2025-08-10 00:56:15,0,0,0,책 제목 86,베르나르 베르베르,로맨스,12218
48,B4722,68,14,2025-08-25 14:06:05,0,0,0,책 제목 818,조정래,추리,16802
36,B1654,148,84,2025-08-11 09:34:48,1,0,1,책 제목 118,무라카미 하루키,로맨스,15086
56,B4390,248,85,2025-08-09 03:21:26,1,0,1,책 제목 744,정세랑,로맨스,22805
36,B8142,276,88,2025-08-12 18:58:45,1,1,1,책 제목 691,정세랑,SF,15731
73,B6132,158,74,2025-08-20 19:52:16,1,1,1,책 제목 770,조정래,자기계발,11229
23,B7269,146,95,2025-08-01 21:07:57,1,1,1,책 제목 874,공지영,SF,18554
38,B3775,169,83,2025-08-18 09:08:01,1,1,1,책 제목 393,무라카미 하루키,에세이,20603
11,B4640,217,85,2025-08-13 09:57:27,1,1,1,책 제목 676,베르나르 베르베르,자기계발,19091
20,B7645,287,75,2025-08-21 07:09:27,1,1,1,책 제목 66,김훈,에세이,20659
69,B9139,245,71,2025-08-13 13:53:07,1,1,1,책 제목 656,베르나르 베르베르,SF,10989
93,B8896,52,9,2025-08-23 04:48:55,0,0,0,책 제목 183,김훈,추리,20334
63,B3912,130,73,2025-08-08 01:38:44,1,0,1,책 제목 466,베르나르 베르베르,에세이,23840
71,B4431,285,99,2025-08-21 07:17:16,1,1,1,책 제목 833,베르나르 베르베르,소설,16293
77,B6512,45,47,2025-08-23 16:58:41,0,0,0,책 제목 261,정세랑,SF,23541
78,B6186,271,95,2025-08-09 19:46:11,1,1,1,책 제목 431,공지영,SF,23913
42,B9402,26,19,2025-08-21 20:37:52,0,0,0,책 제목 431,베르나르 베르베르,철학,24104
4,B6718,13,0,2025-08-05 07:39:05,0,0,0,책 제목 633,무라카미 하루키,자기계발,23733
76,B8035,19,49,2025-08-10 01:52:06,0,0,0,책 제목 191,히가시노 게이고,철학,15497
43,B5095,226,75,2025-08-15 17:06:49,1,0,1,책 제목 378,김훈,에세이,13096
46,B5208,167,96,2025-08-18 23:50:23,1,0,1,책 제목 369,베르나르 베르베르,역사,11040
13,B2946,81,14,2025-08-11 03:20:58,0,0,0,책 제목 48,한강,SF,17619
33,B9626,17,36,2025-08-08 00:13:19,0,0,0,책 제목 498,한강,SF,20402
73,B6320,198,71,2025-08-20 16:07:40,1,0,1,책 제목 735,한강,로맨스,11366
72,B7849,30,46,2025-08-08 01:56:21,0,0,0,책 제목 830,조정래,로맨스,10634
85,B1600,226,88,2025-08-18 02:34:41,1,1,1,책 제목 416,조정래,역사,24409
13,B3253,86,4,2025-08-07 00:16:22,0,0,0,책 제목 239,조정래,추리,21638
38,B2170,229,72,2025-08-23 10:17:58,1,1,1,책 제목 695,히가시노 게이고,추리,21382
96,B5912,237,95,2025-08-11 06:27:05,1,1,1,책 제목 168,히가시노 게이고,SF,19823
30,B1607,215,98,2025-08-30 16:48:19,1,1,1,책 제목 761,베르나르 베르베르,소설,10692
97,B9608,123,96,2025-08-08 22:37:48,1,1,1,책 제목 333,베르나르 베르베르,소설,23281
12,B3991,71,22,2025-08-21 19:07:50,0,0,0,책 제목 660,공지영,추리,19110
67,B2092,274,94,2025-08-10 23:23:09,1,1,1,책 제목 923,무라카미 하루키,소설,15832
23,B1933,89,36,2025-08-19 09:52:06,0,0,0,책 제목 246,무라카미 하루키,역사,20265
14,B1031,114,77,2025-08-07 12:51:25,1,0,1,책 제목 266,김훈,에세이,21990
23,B6389,200,82,2025-08-05 13:39:28,1,0,1,책 제목 825,히가시노 게이고,역사,12120
19,B6201,94,31,2025-08-09 09:48:07,0,0,0,책 제목 630,김훈,에세이,21373
93,B7372,272,73,2025-08-14 17:40:37,1,0,1,책 제목 412,베르나르 베르베르,소설,24541
3,B2921,223,89,2025-08-23 09:08:51,1,0,1,책 제목 701,조정래,역사,22411
21,B4676,284,85,2025-08-11 01:42:03,1,1,1,책 제목 388,공지영,역사,19454
82,B8493,40,30,2025-08-01 05:23:36,0,0,0,책 제목 621,히가시노 게이고,로맨스,23672
54,B4582,265,97,2025-08-20 23:34:30,1,1,1,책 제목 366,김훈,철학,24468
66,B5712,281,70,2025-08-29 03:56:19,1,1,1,책 제목 47,공지영,SF,21796
61,B8116,218,91,2025-08-02 08:19:41,1,1,1,책 제목 566,무라카미 하루키,로맨스,24373
78,B4577,183,70,2025-08-08 14:25:02,1,0,1,책 제목 769,조정래,에세이,23924
86,B6836,91,39,2025-08-03 12:03:14,0,0,0,책 제목 843,한강,SF,22866
95,B2067,298,83,2025-08-15 05:30:58,1,0,1,책 제목 775,공지영,소설,15057
10,B1799,116,79,2025-08-24 03:02:53,1,0,1,책 제목 53,김훈,에세이,19116
69,B9454,31,7,2025-08-09 20:59:11,0,0,0,책 제목 285,조정래,소설,19984
97,B3881,89,29,2025-08-15 21:10:44,0,0,0,책 제목 618,김훈,에세이,14144
31,B2637,120,97,2025-08-14 04:38:49,1,1,1,책 제목 249,베르나르 베르베르,자기계발,18381
72,B5285,134,98,2025-08-22 10:15:17,1,0,1,책 제목 984,히가시노 게이고,역사,16078
28,B6771,23,8,2025-08-13 15:35:24,0,0,0,책 제목 5,조정래,에세이,15651
2,B9082,48,2,2025-08-22 15:57:06,0,0,0,책 제목 65,베르나르 베르베르,로맨스,14553
44,B8328,181,75,2025-08-20 22:32:30,1,1,1,책 제목 699,공지영,소설,11879
81,B2847,64,10,2025-08-16 07:30:20,0,0,0,책 제목 312,정세랑,자기계발,10602
69,B7714,13,11,2025-08-09 14:34:41,0,0,0,책 제목 315,조정래,철학,16629
39,B3966,17,2,2025-08-13 20:51:11,0,0,0,책 제목 483,김훈,역사,22638
51,B3512,30,9,2025-08-29 19:03:31,0,0,0,책 제목 736,공지영,역사,11334
63,B2828,56,28,2025-08-22 10:09:22,0,0,0,책 제목 443,김훈,역사,10559
19,B5953,56,17,2025-08-04 15:35:15,0,0,0,책 제목 786,히가시노 게이고,에세이,13138
8,B5629,138,97,2025-08-06 13:16:49,1,1,1,책 제목 915,정세랑,소설,22608
27,B2768,136,99,2025-08-01 07:23:36,1,0,1,책 제목 400,공지영,SF,24119
39,B7682,6,41,2025-08-16 11:35:52,0,0,0,책 제목 516,공지영,추리,20043
78,B5286,66,41,2025-08-02 10:13:19,0,0,0,책 제목 953,베르나르 베르베르,에세이,12149
19,B6867,111,72,2025-08-21 06:46:14,1,1,1,책 제목 859,공지영,자기계발,17980
49,B7367,46,24,2025-08-10 00:39:17,0,0,0,책 제목 655,공지영,자기계발,23436
74,B1973,70,34,2025-08-25 20:25:18,0,0,0,책 제목 465,조정래,추리,15622
88,B6902,175,91,2025-08-02 13:57:25,1,1,1,책 제목 379,한강,철학,14131
88,B1968,68,28,2025-08-01 09:46:27,0,0,0,책 제목 69,조정래,에세이,16240
7,B8339,55,48,2025-08-26 07:16:43,0,0,0,책 제목 552,정세랑,소설,21483
16,B6535,219,88,2025-08-25 14:23:23,1,1,1,책 제목 377,정세랑,SF,15177
95,B7400,274,89,2025-08-14 16:55:41,1,1,1,책 제목 780,정세랑,에세이,19335
85,B9751,59,13,2025-08-23 14:58:22,0,0,0,책 제목 276,공지영,에세이,23313
57,B9683,159,75,2025-08-17 12:42:07,1,1,1,책 제목 659,김훈,자기계발,11884
48,B7919,84,32,2025-08-01 14:43:30,0,0,0,책 제목 783,히가시노 게이고,역사,12708
93,B7887,103,98,2025-08-26 23:12:21,1,1,1,책 제목 950,김훈,추리,10920
66,B9697,297,86,2025-08-18 15:58:42,1,0,1,책 제목 755,한강,소설,16900
29,B1407,9,25,2025-08-11 12:43:54,0,0,0,책 제목 167,김훈,에세이,20109
59,B7082,290,72,2025-08-19 01:14:17,1,1,1,책 제목 748,공지영,에세이,13722
12,B7264,244,97,2025-08-02 18:55:36,1,0,1,책 제목 579,베르나르 베르베르,SF,11985
9,B1801,86,22,2025-08-26 16:47:55,0,0,0,책 제목 108,조정래,추리,15886
42,B4967,112,82,2025-08-26 14:54:57,1,1,1,책 제목 13,히가시노 게이고,소설,18996
3,B5875,72,23,2025-08-25 20:42:44,0,0,0,책 제목 457,조정래,소설,20153
31,B2829,278,99,2025-08-07 01:52:14,1,0,1,책 제목 275,히가시노 게이고,역사,20954
94,B4143,23,32,2025-08-25 08:33:05,0,0,0,책 제목 684,정세랑,자기계발,11102
45,B7018,213,81,2025-08-05 05:12:39,1,1,1,책 제목 176,베르나르 베르베르,에세이,19905
84,B4065,191,99,2025-08-11 21:59:47,1,1,1,책 제목 461,김훈,철학,23629
9,B9824,28,7,2025-08-29 09:06:16,0,0,0,책 제목 431,한강,소설,21629
5,B3484,175,79,2025-08-19 20:40:18,1,1,1,책 제목 604,김훈,철학,20930
63,B4579,286,98,2025-08-17 00:39:35,1,1,1,책 제목 837,베르나르 베르베르,역사,17221
62,B4759,133,82,2025-08-20 14:24:41,1,0,1,책 제목 729,베르나르 베르베르,자기계발,16792
55,B8586,256,77,2025-08-18 12:58:29,1,1,1,책 제목 984,히가시노 게이고,자기계발,22995
13,B7588,48,4,2025-08-24 22:34:04,0,0,0,책 제목 484,정세랑,에세이,22797
98,B2675,287,91,2025-08-01 13:30:39,1,0,1,책 제목 520,조정래,소설,20686
89,B1682,154,85,2025-08-15 19:43:37,1,1,1,책 제목 170,무라카미 하루키,SF,12493
25,B9246,21,31,2025-08-16 01:28:08,0,0,0,책 제목 795,조정래,로맨스,14055
47,B1538,90,12,2025-08-19 06:58:16,0,0,0,책 제목 473,히가시노 게이고,에세이,24423
33,B6534,13,38,2025-08-02 16:28:31,0,0,0,책 제목 369,조정래,역사,14674
30,B3517,171,99,2025-08-22 00:39:20,1,0,1,책 제목 237,히가시노 게이고,SF,20245
39,B1510,170,95,2025-08-17 14:24:29,1,0,1,책 제목 798,공지영,역사,24051
43,B7314,85,3,2025-08-26 15:48:55,0,0,0,책 제목 445,조정래,로맨스,24098
75,B4201,87,32,2025-08-30 16:21:02,0,0,0,책 제목 664,한강,로맨스,18719
25,B9446,106,83,2025-08-25 17:23:53,1,1,1,책 제목 764,한강,역사,23704
65,B4170,71,26,2025-08-21 08:56:17,0,0,0,책 제목 876,정세랑,SF,17965
64,B9132,130,73,2025-08-19 06:30:08,1,1,1,책 제목 907,베르나르 베르베르,에세이,11900
51,B3043,137,97,2025-08-06 11:15:01,1,0,1,책 제목 91,정세랑,소설,11130
59,B9235,269,79,2025-08-08 20:24:10,1,0,1,책 제목 620,조정래,SF,21700
60,B1008,31,13,2025-08-28 23:35:41,0,0,0,책 제목 719,한강,SF,10288
7,B7137,174,75,2025-08-14 14:18:57,1,0,1,책 제목 539,히가시노 게이고,SF,18666
90,B8339,286,74,2025-08-24 17:56:29,1,0,1,책 제목 48,공지영,소설,22997
84,B7478,50,10,2025-08-02 13:49:09,0,0,0,책 제목 72,조정래,SF,23247
29,B2308,78,33,2025-08-23 05:56:41,0,0,0,책 제목 973,조정래,추리,20141
